,station_name,station_latitude,station_longitude,fsq_id,poi_name,poi_id,poi_category,poi_distance
1336,Nelson & Richards,49.277844,-123.120942,4aa80138f964a520a64e20e3,Cibo Trattoria,13065,Restaurant,195
1337,Nelson & Richards,49.277844,-123.120942,4cbf956eacd48cfaf2cf443f,Crave India,13199,Indian Restaurant,221
1338,Nelson & Richards,49.277844,-123.120942,4b182f85f964a52085ce23e3,Localcoin Bitcoin ATM - Red Card Sports Bar + Eatery,13022,Sports Bar,196
1339,Nelson & Richards,49.277844,-123.120942,4b6dcfc5f964a52027922ce3,The Famous Warehouse,13057,Gastropub,222
1340,Nelson & Richards,49.277844,-123.120942,5fa4d37ab9755669c26524ea,Tutto Restaurant & Bar,13236,Italian Restaurant,168
1341,Nelson & Richards,49.277844,-123.120942,4aa80ad7f964a520ed4e20e3,O-Cha Tea Bar,13036,Tea Room,193
1342,Nelson & Richards,49.277844,-123.120942,57f7bc69cd102b45c80b6901,A&W Restaurant,13068,American Restaurant,208
1343,Nelson & Richards,49.277844,-123.120942,551af7be498e3ed18d7107de,The Greek by Anatoli,13177,Greek Restaurant,210
1344,Nelson & Richards,49.277844,-123.120942,628acf0b422c883042279b7e,Kafka’s Coffee & Tea,13035,Coffee Shop,186
1345,Nelson & Richards,49.277844,-123.120942,4aa94391f964a520c05220e3,Subway,13039,Deli,210
1346,Nelson & Richards,49.277844,-123.120942,4e7ee6c06d8655be2b3c7d33,The Beaver,10000,Arts and Entertainment,208
1347,Nelson & Richards,49.277844,-123.120942,4aa68888f964a520174a20e3,V at Earls Yaletown,13016,Lounge,237
1348,Nelson & Richards,49.277844,-123.120942,55d92e4c498e4b340798b0e3,Cold Stone Creamery,13046,Ice Cream Parlor,197
1349,Nelson & Richards,49.277844,-123.120942,5cf189a3535d6f002c03d87c,The Living Room,13016,Lounge,197
1350,Nelson & Richards,49.277844,-123.120942,62463f7a6993f17469d289ee,Moltaqa,13313,Moroccan Restaurant,200
1351,Nelson & Richards,49.277844,-123.120942,61dcdb1a5d9eff066e1ec244,Nightshade,13377,Vegan and Vegetarian Restaurant,200
1352,Nelson & Richards,49.277844,-123.120942,5b74463be1f0aa002cbc80e2,Ciclo Café,13034,Café,204
1353,Nelson & Richards,49.277844,-123.120942,4f644342e4b045fbd38f4ae8,L.E.D. Bar,10032,Night Club,230
1354,Nelson & Richards,49.277844,-123.120942,4aa740d2f964a5207b4c20e3,Blenz Coffee,13034,Café,212
1355,Nelson & Richards,49.277844,-123.120942,6192046b6f59cf1bb48bc6e7,The Heaven on Granville,13018,Pub,208
1356,Nelson & Richards,49.277844,-123.120942,4b7f2952f964a520621b30e3,Resto Bar & Grill,13003,Bar,210
1357,Nelson & Richards,49.277844,-123.120942,4aa813e0f964a520254f20e3,Megabite Granville St,13064,Pizzeria,223
1358,Nelson & Richards,49.277844,-123.120942,5942195c9deb7d7da8d449b7,Juice Truck,13059,Juice Bar,214
1359,Nelson & Richards,49.277844,-123.120942,5d97a776e23b880008fe1bab,Ombre Social House,13035,Coffee Shop,215
1360,Nelson & Richards,49.277844,-123.120942,634a28c830d3d9039cdd1f17,Field & Social,13332,Salad Restaurant,219
1361,Nelson & Richards,49.277844,-123.120942,4aaa6d2ff964a520e85520e3,Blenz Coffee,13034,Café,229
1362,Nelson & Richards,49.277844,-123.120942,5db90dd3a53fc80008bd246b,Bartholomew's Plan,13009,Cocktail Bar,221
1363,Nelson & Richards,49.277844,-123.120942,594dfe9c16ef674cf93b2ea4,The Dime Roadhouse,13377,Vegan and Vegetarian Restaurant,224
1364,Nelson & Richards,49.277844,-123.120942,4ac2a5eff964a520249a20e3,Numero Uno Pizza,13064,Pizzeria,224
1365,Nelson & Richards,49.277844,-123.120942,4aa810d1f964a520144f20e3,The Lounge,13016,Lounge,226
1366,Nelson & Richards,49.277844,-123.120942,5678df11498e17b35a76bc68,Donair Spot,13144,Falafel Restaurant,229
1367,Nelson & Richards,49.277844,-123.120942,5f8b835528305816baeceae0,Chit Chat Burgers Ltd,13031,Burger Joint,231
1368,Nelson & Richards,49.277844,-123.120942,53eee415498ea6fcd96a91d3,The Loft at Earls Restaurant,13016,Lounge,239
1369,7th & Heather,49.265089,-123.119425,4bf46300706e20a13349a998,Subway,13039,Deli,66
1370,7th & Heather,49.265089,-123.119425,4c75baefdb52b1f7c5b979dc,Caffe Cittadella,13035,Coffee Shop,153
1371,7th & Heather,49.265089,-123.119425,4b16d55ff964a5201dbe23e3,Ebisu on Broadway,13072,Asian Restaurant,142
1372,7th & Heather,49.265089,-123.119425,4b342ac8f964a520b92525e3,Dynasty Seafood Restaurant 皇朝海鮮酒家,13099,Chinese Restaurant,204
1373,7th & Heather,49.265089,-123.119425,4ab2985af964a520886b20e3,Yanaki Sushi,13276,Sushi Restaurant,211
1374,7th & Heather,49.265089,-123.119425,50635880e4b0977ecd7e5e09,Sushi Dragon Japanese Restaurant,13099,Chinese Restaurant,238
1375,7th & Heather,49.265089,-123.119425,51eb3b2c498e8ed876d2eaa7,Shanghai Lu Restaurant,13072,Asian Restaurant,179
1376,7th & Heather,49.265089,-123.119425,4aee5795f964a520a0d321e3,Blenz Coffee,13034,Café,182
1377,7th & Heather,49.265089,-123.119425,4b16d555f964a5201bbe23e3,Stages Restaurant & Lounge,13027,Bistro,194
1378,7th & Heather,49.265089,-123.119425,4b1b0b53f964a5200bf723e3,A&W Restaurant,13068,American Restaurant,229
1379,7th & Heather,49.265089,-123.119425,4e2ceb49e4cd3bc166a52a39,Wings Tap & Grill,13065,Restaurant,209
1380,7th & Heather,49.265089,-123.119425,5aecb62e947c050039251eea,Tractor,13332,Salad Restaurant,213
1381,7th & Heather,49.265089,-123.119425,61f0a211e51e08606aad7c76,Cafe & Life Co,13035,Coffee Shop,219
1382,7th & Heather,49.265089,-123.119425,4aa7e504f964a520ea4d20e3,Ro Sushi Japanese Bistro,13276,Sushi Restaurant,217
1383,7th & Heather,49.265089,-123.119425,4ac908edf964a52035be20e3,iCafe,13072,Asian Restaurant,221
1384,7th & Heather,49.265089,-123.119425,4b53e0d8f964a520cfad27e3,Favorito Pasta Tratoria,13236,Italian Restaurant,231
1385,7th & Heather,49.265089,-123.119425,53da95f1498e61b428ed9a2b,K Cafe,13034,Café,233
1386,7th & Heather,49.265089,-123.119425,4ac9234af964a520d2be20e3,Soba Cafe,13034,Café,245
1387,7th & Heather,49.265089,-123.119425,58cc6ce6af7d175e606eaf83,Shaktea,13036,Tea Room,251
1388,7th & Heather,49.265089,-123.119425,4b5baceff964a5204f0f29e3,Knight and Day,13031,Burger Joint,930
1389,Harwood & Bute,49.28026,-123.135244,538a3411498e077069625d53,Sushi Bar Maumi,13263,Japanese Restaurant,167
1390,Harwood & Bute,49.28026,-123.135244,4c4a3fe2c8b6b71364090efb,Cobs Bread,13002,Bakery,224
1391,Harwood & Bute,49.28026,-123.135244,5d3244e349d04f0008eee7b6,Tom Sushi,13276,Sushi Restaurant,229
1392,Harwood & Bute,49.28026,-123.135244,4aa8712bf964a520505120e3,Score on Davie,10000,Arts and Entertainment,238
1393,Harwood & Bute,49.28026,-123.135244,4b1b3a7af964a520dff923e3,La Belle Patate,13134,Comfort Food Restaurant,224
1394,Harwood & Bute,49.28026,-123.135244,4aa94666f964a520d65220e3,Melriches Coffeehouse,13034,Café,234
1395,Harwood & Bute,49.28026,-123.135244,5b65213e005ac1002c47548d,Mumbai Local Restaurant,13145,Fast Food Restaurant,229
1396,Harwood & Bute,49.28026,-123.135244,4e14dcd618384368edca8944,Pho Goodness,13379,Vietnamese Restaurant,235
1397,Harwood & Bute,49.28026,-123.135244,4aa8555cf964a520e75020e3,1181 Lounge,10032,Night Club,233
1398,Harwood & Bute,49.28026,-123.135244,5b5a6a67029a55002c8dbb0f,Mary's on Davie,13049,Diner,231
1399,Harwood & Bute,49.28026,-123.135244,4bff8df4ca1920a180f0ec81,Maple Leaf Bakery,13002,Bakery,220
1400,Harwood & Bute,49.28026,-123.135244,4f6fa974e4b0f8396792b25b,Downtown Donair & Kebab,13067,African Restaurant,236
1401,Harwood & Bute,49.28026,-123.135244,5b02328946e1b6002c256b1d,The Italians,13236,Italian Restaurant,178
1402,Harwood & Bute,49.28026,-123.135244,4aa748faf964a5209a4c20e3,Pumpjack Pub,13011,Gay Bar,234
1403,Harwood & Bute,49.28026,-123.135244,5a08d320e65d0c20c67525cf,Albasha,13309,Middle Eastern Restaurant,199
1404,Harwood & Bute,49.28026,-123.135244,4ac4231bf964a5204c9e20e3,Thida Thai Restaurant,13352,Thai Restaurant,215
1405,Harwood & Bute,49.28026,-123.135244,4fb5651ae4b08327eab131f3,Yummy Pizza,13064,Pizzeria,219
1406,Harwood & Bute,49.28026,-123.135244,4aa6a4aef964a5207b4a20e3,Blenz Coffee,13034,Café,222
1407,Harwood & Bute,49.28026,-123.135244,4b4059c4f964a520d0b725e3,The Junction,10032,Night Club,237
1408,Harwood & Bute,49.28026,-123.135244,5ad16e4fe0c0c95f1e7705d1,Al Basha,13144,Falafel Restaurant,208
1409,Harwood & Bute,49.28026,-123.135244,5b57da878496ca002cd928b6,Dosa and Curry on Davie,13199,Indian Restaurant,209
1410,Harwood & Bute,49.28026,-123.135244,4abd7861f964a520838a20e3,Moxie's Classic Grill,13068,American Restaurant,228
1411,Harwood & Bute,49.28026,-123.135244,614f709a591409106025779c,Nene Chicken,13055,Fried Chicken Joint,213
1412,Harwood & Bute,49.28026,-123.135244,6003780e9a58fc0b077687e1,Trees Cheesecake & Organic Coffee,13035,Coffee Shop,215
1413,Harwood & Bute,49.28026,-123.135244,56c27e6bcd103c57e982d875,Japanese Bistro Hatzu,13276,Sushi Restaurant,224
1414,Harwood & Bute,49.28026,-123.135244,4ad54f55f964a520c60221e3,Downtown Sushi Bar,13016,Lounge,216
1415,Harwood & Bute,49.28026,-123.135244,4b5bcf63f964a520771729e3,Ho Ho's Yummy Food,13049,Diner,225
1416,Harwood & Bute,49.28026,-123.135244,4d47845d6db7236aecaacb97,Vietnamese Cuisine Central,13379,Vietnamese Restaurant,230
1417,Harwood & Bute,49.28026,-123.135244,5d86d1d0f516bc0008f4791b,Disco Cheetah,13145,Fast Food Restaurant,235
1418,Chilco & Barclay,49.291909,-123.140713,53b98fd3498e06cf1e6ef4d2,"Chantell's Beer, Wine & Cocktails",13016,Lounge,77
1419,Chilco & Barclay,49.291909,-123.140713,5d16e8d394dd8b002311b316,Robba da Matti,13236,Italian Restaurant,178
1420,Chilco & Robson,49.293257,-123.138563,52abe671498e5f4997f31b68,Hansoook Lounge,11149,Real Estate Agency,104
1421,Chilco & Robson,49.293257,-123.138563,5d16e8d394dd8b002311b316,Robba da Matti,13236,Italian Restaurant,179
1422,Nicola & Robson,49.288011,-123.132006,52e19f99498ee190912a3ff0,Pappa Roti,13002,Bakery,111
1423,Nicola & Robson,49.288011,-123.132006,4ad687d0f964a520aa0721e3,Sura,13289,Korean Restaurant,113
1424,Nicola & Robson,49.288011,-123.132006,55b2fcbf498e0dc05d4ccbea,Kosoo Restaurant,13072,Asian Restaurant,145
1425,Nicola & Robson,49.288011,-123.132006,56776609498ec86115dc37e9,Chewy Peppers,13289,Korean Restaurant,87
1426,Nicola & Robson,49.288011,-123.132006,5613530b498ea051161f8998,Cora Breakfast & Lunch,13065,Restaurant,178
1427,Nicola & Robson,49.288011,-123.132006,5b9da7927b385f002c9cca91,Ta Bom Korean Cuisine,13289,Korean Restaurant,101
1428,Nicola & Robson,49.288011,-123.132006,5b0228e3f79faa002c7a70d2,The Captain's Boil,13338,Seafood Restaurant,108
1429,Nicola & Robson,49.288011,-123.132006,6387c86bf0f6e223d3c30d10,Avo House,13263,Japanese Restaurant,117
1430,Nicola & Robson,49.288011,-123.132006,52c72fe5498edf109f363e18,Greenhorn Cafe,13034,Café,212
1431,Nicola & Robson,49.288011,-123.132006,5f03ce675bc6ee4ba983d6fc,Gyusen,13263,Japanese Restaurant,122
1432,Nicola & Robson,49.288011,-123.132006,5646ab13498e460c732920e8,Ramen Danbo - Robson,13272,Ramen Restaurant,226
1433,Nicola & Robson,49.288011,-123.132006,4aa815a0f964a520344f20e3,Miko Sushi Japanese Restaurant,13276,Sushi Restaurant,224
1434,Nicola & Robson,49.288011,-123.132006,52f3eb5b498e301b738db83a,Stepho's Souvlaki Greek Taverna,13177,Greek Restaurant,196
1435,Nicola & Robson,49.288011,-123.132006,5cd4965e3092be002c54067b,Kazami Japanese Restaurant,13263,Japanese Restaurant,128
1436,Nicola & Robson,49.288011,-123.132006,5bcabee9e65d0c003953502b,Old Xian Food's,13099,Chinese Restaurant,129
1437,Nicola & Robson,49.288011,-123.132006,50a6d03f29a6ae018b3f7fe0,Forage,13065,Restaurant,230
1438,Nicola & Robson,49.288011,-123.132006,6136bbd4c1a9d734187875d2,Pho 37,13379,Vietnamese Restaurant,135
1439,Nicola & Robson,49.288011,-123.132006,4aa97571f964a520c25320e3,Blenz Coffee,13035,Coffee Shop,177
1440,Nicola & Robson,49.288011,-123.132006,5e66f3f8b8d4ed00070197c6,Nine Dumplings,13099,Chinese Restaurant,165
1441,Nicola & Robson,49.288011,-123.132006,5cbb8311c824ae002cf86a39,Namsan,13289,Korean Restaurant,168
1442,Nicola & Robson,49.288011,-123.132006,625f10ed1c8b0f5cb3fe9c3e,Cheetah Meal,13065,Restaurant,174
1443,Nicola & Robson,49.288011,-123.132006,4aa75ceaf964a520c84c20e3,Freshslice Pizza,13064,Pizzeria,176
1444,Nicola & Robson,49.288011,-123.132006,4d6f25d2b73bb1f7880aa772,Zabu Chicken,13049,Diner,209
1445,Nicola & Robson,49.288011,-123.132006,4f336c46e4b0d59eedb51deb,Blendz Robson and Cardero,13035,Coffee Shop,189
1446,Nicola & Robson,49.288011,-123.132006,4afa294cf964a5201e1722e3,Bubble World,13034,Café,236
1447,Nicola & Robson,49.288011,-123.132006,4ae3ba88f964a520809821e3,Dae Bak Bon Ga,13289,Korean Restaurant,221
1448,Nicola & Robson,49.288011,-123.132006,5c5b6e54f8cbd4002c33e40e,Al-Hadbah Donair,13309,Middle Eastern Restaurant,193
1449,Nicola & Robson,49.288011,-123.132006,4b501e3ef964a520061d27e3,The Bunker at the Barclay,13003,Bar,197
1450,Nicola & Robson,49.288011,-123.132006,61fc76a431e87873269595dd,Nukid,13002,Bakery,221
1451,Nicola & Robson,49.288011,-123.132006,565a8110498ecb54a43d894e,Hongdae Pocha Cafe,13289,Korean Restaurant,225
1452,Nicola & Robson,49.288011,-123.132006,4cb922cd035d236a2435d24e,Book Kyung Ban Jeoum,13289,Korean Restaurant,222
1453,Nicola & Robson,49.288011,-123.132006,59ac511c037be17f2b9b4982,Joong Won,13289,Korean Restaurant,230
1454,Nicola & Robson,49.288011,-123.132006,51204c1fe4b0d2f618776633,Apgujung,13072,Asian Restaurant,789
1455,Carrall & Hastings,49.28117,-123.104419,4c05d5ec761ac9b6fc2a2074,Calabash Bistro,13027,Bistro,12
1456,Carrall & Hastings,49.28117,-123.104419,62c071f8d22de103d67bdb94,Aiyaohno Cafe,13035,Coffee Shop,10
1457,Carrall & Hastings,49.28117,-123.104419,4fae01d3e4b0861eac7a985a,Pidgin,13065,Restaurant,80
1458,Carrall & Hastings,49.28117,-123.104419,5165db75e4b09027efef5d80,East Van Roasters,13034,Café,112
1459,Carrall & Hastings,49.28117,-123.104419,4dc9a94cd22d2af63302269c,Nelson the Seagull,13002,Bakery,114
1460,Carrall & Hastings,49.28117,-123.104419,4f36cc13e4b0fb0dfc3b8386,COBS Bread,13002,Bakery,60
1461,Carrall & Hastings,49.28117,-123.104419,4b7f88cbf964a520613330e3,West Hotel,19014,Hotel,66
1462,Carrall & Hastings,49.28117,-123.104419,5571fb92498ea7cb0188781b,Congee Noodle Delight,13102,Cantonese Restaurant,138
1463,Carrall & Hastings,49.28117,-123.104419,590f97e64f0e587e87e18ea3,Half Fool,13059,Juice Bar,79
1464,Carrall & Hastings,49.28117,-123.104419,5f553af38e395e7714c55707,Kouign Cafe,13034,Café,81
1465,Carrall & Hastings,49.28117,-123.104419,5a9f4edd67f62b30720a457e,Moltaqa Moroccan Restaurant,13302,Mediterranean Restaurant,154
1466,Carrall & Hastings,49.28117,-123.104419,4aa8390af964a520335020e3,Funky Winker Beans,10039,Music Venue,131
1467,Carrall & Hastings,49.28117,-123.104419,52f53570498ee24640cf0d17,Tacofino,13306,Taco Restaurant,190
1468,Carrall & Hastings,49.28117,-123.104419,4aab5a60f964a5207f5920e3,Blarney Stone,13018,Pub,175
1469,Carrall & Hastings,49.28117,-123.104419,622bef11e6b28e7bb73ac177,Captain Donari Ltd,13065,Restaurant,111
1470,Carrall & Hastings,49.28117,-123.104419,545ec0f8498e273850629fdf,Bali Thai,13225,Indonesian Restaurant,180
1471,Carrall & Hastings,49.28117,-123.104419,56bd4b6b498e49bd59cacab0,Meet in Gastown,13377,Vegan and Vegetarian Restaurant,239
1472,Carrall & Hastings,49.28117,-123.104419,5256672f11d2f8b0572a3da1,Gringo,13303,Mexican Restaurant,219
1473,Carrall & Hastings,49.28117,-123.104419,59f8e055646e387cd2411030,Chinatown BBQ,13026,BBQ Joint,230
1474,Carrall & Hastings,49.28117,-123.104419,4b7b12def964a520df4f2fe3,TacoTime,13303,Mexican Restaurant,140
1475,Carrall & Hastings,49.28117,-123.104419,5509ef63498e9ecb263777ab,Prado Cafe,13034,Café,224
1476,Carrall & Hastings,49.28117,-123.104419,56739847498e9e978e17729e,Thai Town Restaurant,13352,Thai Restaurant,168
1477,Carrall & Hastings,49.28117,-123.104419,5702dba6498e762cb70377df,Caveman Cafe,13034,Café,196
1478,Carrall & Hastings,49.28117,-123.104419,4aa730fcf964a5203a4c20e3,The Diamond,13016,Lounge,238
1479,Carrall & Hastings,49.28117,-123.104419,4aa73805f964a520534c20e3,Salt Tasting Room,13025,Wine Bar,254
1480,Carrall & Hastings,49.28117,-123.104419,4aa7329cf964a5203f4c20e3,Six Acres,13016,Lounge,245
1481,Carrall & Hastings,49.28117,-123.104419,4f5e3527771636118a532177,The Pint Public House,13018,Pub,232
1482,Carrall & Hastings,49.28117,-123.104419,50424a26e4b072dc9648f608,Einstein Wrap House,13144,Falafel Restaurant,246
1483,Carrall & Hastings,49.28117,-123.104419,4aa72fe9f964a520304c20e3,The Irish Heather,13018,Pub,210
1484,Carrall & Hastings,49.28117,-123.104419,4de06971d164e323c7acc863,Milano Boutique Coffee Roasters,13034,Café,245
1485,Carrall & Hastings,49.28117,-123.104419,57a54a0e498ec7468784c231,Kozakura Restaurant,13263,Japanese Restaurant,167
1486,Carrall & Hastings,49.28117,-123.104419,4edc15ac02d5244e3280980b,The Chinese Tea Shop,13036,Tea Room,176
1487,Carrall & Hastings,49.28117,-123.104419,53b632d9498e33ae0a1be994,Hindenburg,10032,Night Club,177
1488,Carrall & Hastings,49.28117,-123.104419,5b455d4583e380002c6cabf9,Chào Street Food,13379,Vietnamese Restaurant,193
1489,Carrall & Hastings,49.28117,-123.104419,5b047e6546e1b6002c3285a5,Blazing Sushi,13276,Sushi Restaurant,196
1490,Carrall & Hastings,49.28117,-123.104419,6043ed68af1993735b40e0c6,Between 2 Buns,13031,Burger Joint,196
1491,Carrall & Hastings,49.28117,-123.104419,62b6827378ec150dd9ce0c48,Greta YVR,13003,Bar,198
1492,Carrall & Hastings,49.28117,-123.104419,58e187053f5a5c6907ae715a,The Ice Cream Corner,13040,Dessert Shop,199
1493,Carrall & Hastings,49.28117,-123.104419,5fc836f1542ed2502c83e440,The Frying Pan,13055,Fried Chicken Joint,204
1494,Carrall & Hastings,49.28117,-123.104419,570d818c498e02855927a56c,Wow Thai Food,13352,Thai Restaurant,206
1495,Carrall & Hastings,49.28117,-123.104419,4a92164df964a520cb1c20e3,Sitar Indian Restaurant,13199,Indian Restaurant,246
1496,Carrall & Hastings,49.28117,-123.104419,5d4f33d42ada380008aa55c2,The Greek - Gastown,13003,Bar,208
1497,Carrall & Hastings,49.28117,-123.104419,59791a816fa81f43cf9b3193,Taste and Circle,13034,Café,209
1498,Carrall & Hastings,49.28117,-123.104419,5910b47af00a703cb88ffb32,Stretch Pizza,13064,Pizzeria,219
1499,Carrall & Hastings,49.28117,-123.104419,5f947ed56ada6c437b8ebf1e,Tokyo in April,13263,Japanese Restaurant,225
1500,Carrall & Hastings,49.28117,-123.104419,4ab24e84f964a520e86a20e3,McDonald's,13031,Burger Joint,210
1501,Carrall & Hastings,49.28117,-123.104419,4b885a56f964a5207bf131e3,The Met Pub,13018,Pub,235
1502,Carrall & Hastings,49.28117,-123.104419,5661fb4c498e723c47fb8798,L'Abattoir Private Dining Room,13148,French Restaurant,230
1503,Carrall & Hastings,49.28117,-123.104419,60540ad769a00a5a5410e21a,La Playita,13338,Seafood Restaurant,231
1504,Carrall & Hastings,49.28117,-123.104419,4f75fe42e4b03a563ad0e70e,Blue Fugu Japanese Food,13276,Sushi Restaurant,235
1505,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,4aa7ceb6f964a520504d20e3,Caffe Artigiano,13034,Café,45
1506,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,51fecfa2498e27c58533c281,Faubourg,13002,Bakery,49
1507,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,553bdde9498e4eca654a36d3,Notch8 Restaurant,13065,Restaurant,85
1508,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,4aa8060af964a520d04e20e3,Bellaggio Cafe,13236,Italian Restaurant,50
1509,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,4ea9c44793ad72a2da25b03f,Bel Cafe,13032,"Cafes, Coffee, and Tea Houses",102
1510,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,50538cd5e4b017bb259238eb,Eat Chicken Wraps,13000,Dining and Drinking,102
1511,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,4e4f15981f6eae4d2515db5d,Reflections,13016,Lounge,109
1512,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,5aecc00689ad460024881ac9,Marimba,13000,Dining and Drinking,64
1513,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,4bf5a90192d19521859f591f,Radar Area,13016,Lounge,67
1514,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,50ef23afe4b04e0d11da9edd,Afternoon Tea at Fairmont Hotel Vancouver,13065,Restaurant,75
1515,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,4bbbbfe02d9ea59370d79fce,Honey's Buns,13034,Café,77
1516,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,4e22856ed4c0d32590fa985c,1927 Lobby Lounge,10000,Arts and Entertainment,131
1517,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,55db76a5498eee594a6a3f4e,Ebar,13032,"Cafes, Coffee, and Tea Houses",125
1518,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,4ace51c4f964a520d3cf20e3,Salam Bombay,13199,Indian Restaurant,137
1519,šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,49.283227,-123.120523,573b2c2e38faeff59fd2ba1e,Bistro Verde,13068,American Restaurant,135
